,factory_line,time,temperature,humidity,electrical_energy
1128,LINE1_PROC2,2020-12-23 06:06:48,26.1,33.6,517.3
1129,LINE1_PROC2,2020-12-23 06:06:49,26.8,33.7,523.2
1130,LINE1_PROC2,2020-12-23 06:06:51,26.1,34.4,518.1
1131,LINE1_PROC2,2020-12-23 06:06:52,26.0,34.4,521.4
1132,LINE1_PROC2,2020-12-23 06:06:54,26.2,34.5,518.3
1133,LINE1_PROC2,2020-12-23 06:06:55,27.2,34.3,518.5
1134,LINE1_PROC2,2020-12-23 06:06:57,26.1,33.9,522.3
1135,LINE1_PROC2,2020-12-23 06:06:58,26.6,33.5,519.7
1136,LINE1_PROC2,2020-12-23 06:06:59,26.5,34.5,522.3
1137,LINE1_PROC2,2020-12-23 06:07:01,27.4,34.0,518.7
1138,LINE1_PROC2,2020-12-23 06:07:19,26.0,34.3,521.3
1139,LINE1_PROC2,2020-12-23 06:07:22,26.3,34.0,522.5
1140,LINE1_PROC2,2020-12-23 06:07:24,26.4,34.3,519.0
1141,LINE1_PROC2,2020-12-23 06:07:25,26.5,34.1,522.6
1142,LINE1_PROC2,2020-12-23 06:07:26,26.3,33.6,519.4
1143,LINE1_PROC2,2020-12-23 06:07:28,27.0,33.7,522.0
1144,LINE1_PROC2,2020-12-23 06:07:29,26.9,33.6,518.9
1145,LINE1_PROC2,2020-12-23 06:07:31,27.1,33.7,519.8
1146,LINE1_PROC2,2020-12-23 06:07:32,27.2,34.3,519.0
1147,LINE1_PROC2,2020-12-23 06:07:34,26.6,33.9,518.9
1148,LINE1_PROC2,2020-12-23 06:07:35,26.0,33.5,520.5
1149,LINE1_PROC2,2020-12-23 06:07:36,26.3,34.1,519.8
1150,LINE1_PROC2,2020-12-23 06:07:38,26.1,34.4,519.2
1151,LINE1_PROC2,2020-12-23 06:07:39,26.6,33.7,521.7
1152,LINE1_PROC2,2020-12-23 06:07:41,27.3,33.8,520.8
1153,LINE1_PROC2,2020-12-23 06:07:42,27.2,34.2,520.7
1154,LINE1_PROC2,2020-12-23 06:07:44,26.6,33.6,519.5
1155,LINE1_PROC2,2020-12-23 06:07:45,26.3,34.2,520.9
1156,LINE1_PROC2,2020-12-23 06:07:46,26.1,34.4,516.3
1157,LINE1_PROC2,2020-12-23 06:07:48,26.4,33.7,519.2
1158,LINE1_PROC2,2020-12-23 06:07:50,26.7,33.9,521.1
1159,LINE1_PROC2,2020-12-23 06:07:51,27.0,34.1,520.9
1160,LINE1_PROC2,2020-12-23 06:07:52,27.4,34.4,520.0
1161,LINE1_PROC2,2020-12-23 06:07:54,26.7,33.9,524.2
1162,LINE1_PROC2,2020-12-23 06:07:56,26.2,33.8,519.0
1163,LINE1_PROC2,2020-12-23 06:07:57,26.3,33.9,522.3
1164,LINE1_PROC2,2020-12-23 06:07:59,27.4,33.5,522.7
1165,LINE1_PROC2,2020-12-23 06:08:00,26.7,33.7,522.5
1166,LINE1_PROC2,2020-12-23 06:08:04,26.7,34.0,523.2
1167,LINE1_PROC2,2020-12-23 06:08:06,26.7,33.9,518.7
1168,LINE1_PROC2,2020-12-23 06:08:08,26.6,33.8,518.5
1169,LINE1_PROC2,2020-12-23 06:08:10,25.8,33.7,522.1
1170,LINE1_PROC2,2020-12-23 06:08:12,25.8,33.7,522.0
1171,LINE1_PROC2,2020-12-23 06:08:14,26.3,34.0,521.7
1172,LINE1_PROC2,2020-12-23 06:08:16,27.2,34.4,523.4
1173,LINE1_PROC2,2020-12-23 06:08:17,26.1,34.0,521.6
1174,LINE1_PROC2,2020-12-23 06:08:19,27.0,33.9,519.7
1175,LINE1_PROC2,2020-12-23 06:08:20,26.7,35.4,520.3
1176,LINE1_PROC2,2020-12-23 06:08:22,26.4,34.6,519.3
1177,LINE1_PROC2,2020-12-23 06:08:23,26.7,35.1,521.2
1178,LINE1_PROC2,2020-12-23 06:08:25,26.6,34.7,520.1
1179,LINE1_PROC2,2020-12-23 06:08:26,26.4,35.0,523.2
1180,LINE1_PROC2,2020-12-23 06:08:27,26.9,34.8,521.1
1181,LINE1_PROC2,2020-12-23 06:08:29,27.2,35.1,521.5
1182,LINE1_PROC2,2020-12-23 06:08:30,27.2,34.9,520.0
1183,LINE1_PROC2,2020-12-23 06:08:32,28.3,34.5,520.9
1184,LINE1_PROC2,2020-12-23 06:08:33,28.2,34.7,523.0
1185,LINE1_PROC2,2020-12-23 06:08:34,26.7,33.7,518.1
1186,LINE1_PROC2,2020-12-23 06:08:36,26.7,34.3,522.3
1187,LINE1_PROC2,2020-12-23 06:08:37,29.3,34.8,519.1
1188,LINE1_PROC2,2020-12-23 06:08:39,29.1,34.8,520.3
1189,LINE1_PROC2,2020-12-23 06:08:40,26.3,33.7,518.4
1190,LINE1_PROC2,2020-12-23 06:08:42,26.5,34.4,520.0
1191,LINE1_PROC2,2020-12-23 06:08:43,27.2,34.1,523.7
1192,LINE1_PROC2,2020-12-23 06:08:44,27.1,34.4,520.9
1193,LINE1_PROC2,2020-12-23 06:08:46,26.2,33.9,521.0
1194,LINE1_PROC2,2020-12-23 06:08:47,27.2,33.9,530.3
1195,LINE1_PROC2,2020-12-23 06:08:49,26.0,34.1,524.2
1196,LINE1_PROC2,2020-12-23 06:08:50,25.8,33.7,522.1
1197,LINE1_PROC2,2020-12-23 06:08:51,26.0,33.9,521.7
1198,LINE1_PROC2,2020-12-23 06:08:53,26.8,34.2,524.2
1199,LINE1_PROC2,2020-12-23 06:08:54,27.1,34.3,524.3
1200,LINE1_PROC2,2020-12-23 06:08:56,26.5,34.4,523.4
1201,LINE1_PROC2,2020-12-23 06:08:57,25.8,34.3,523.5
1202,LINE1_PROC2,2020-12-23 06:08:58,26.0,33.9,518.5
1203,LINE1_PROC2,2020-12-23 06:09:00,26.5,33.7,521.5
1204,LINE1_PROC2,2020-12-23 06:09:01,27.1,34.3,518.5
1205,LINE1_PROC2,2020-12-23 06:09:03,27.3,34.2,522.4
1206,LINE1_PROC2,2020-12-23 06:09:04,26.8,33.9,521.2
1207,LINE1_PROC2,2020-12-23 06:09:06,27.1,33.7,519.5
1208,LINE1_PROC2,2020-12-23 06:09:07,26.9,33.8,521.1
1209,LINE1_PROC2,2020-12-23 06:09:08,27.1,34.3,525.3
1210,LINE1_PROC2,2020-12-23 06:09:10,26.5,34.0,523.1
1211,LINE1_PROC2,2020-12-23 06:09:11,27.1,33.9,520.7
1212,LINE1_PROC2,2020-12-23 06:09:13,25.9,33.6,519.9
1213,LINE1_PROC2,2020-12-23 06:09:14,26.4,34.1,518.3
1214,LINE1_PROC2,2020-12-23 06:09:16,26.9,33.5,518.2
1215,LINE1_PROC2,2020-12-23 06:09:17,26.9,33.7,523.0
1216,LINE1_PROC2,2020-12-23 06:09:18,27.0,34.1,516.1
1217,LINE1_PROC2,2020-12-23 06:09:20,26.4,33.9,524.3
1218,LINE1_PROC2,2020-12-23 06:09:21,26.8,33.6,521.7
1219,LINE1_PROC2,2020-12-23 06:09:23,26.4,34.1,524.5
1220,LINE1_PROC2,2020-12-23 06:09:24,27.2,34.3,518.8
1221,LINE1_PROC2,2020-12-23 06:09:26,26.5,33.6,522.3
1222,LINE1_PROC2,2020-12-23 06:09:27,26.7,34.0,521.2
1223,LINE1_PROC2,2020-12-23 06:09:29,27.2,33.9,521.0
1224,LINE1_PROC2,2020-12-23 06:09:30,27.2,33.6,518.1
1225,LINE1_PROC2,2020-12-23 06:09:32,26.1,35.2,522.8
1226,LINE1_PROC2,2020-12-23 06:09:33,27.2,34.6,518.7
1227,LINE1_PROC2,2020-12-23 06:09:34,26.5,34.5,522.2
1228,LINE1_PROC2,2020-12-23 06:09:36,27.1,35.1,521.5
1229,LINE1_PROC2,2020-12-23 06:09:37,27.3,35.3,522.6
1230,LINE1_PROC2,2020-12-23 06:09:39,27.1,34.6,518.5
1231,LINE1_PROC2,2020-12-23 06:09:40,26.8,35.2,519.9
1232,LINE1_PROC2,2020-12-23 06:09:41,27.1,34.9,523.8
1233,LINE1_PROC2,2020-12-23 06:09:43,26.9,33.5,519.7
1234,LINE1_PROC2,2020-12-23 06:09:44,26.7,34.1,520.6
1235,LINE1_PROC2,2020-12-23 06:09:46,26.1,34.1,523.1
1236,LINE1_PROC2,2020-12-23 06:09:47,27.3,33.7,518.2
1237,LINE1_PROC2,2020-12-23 06:09:49,26.0,34.0,521.9
1238,LINE1_PROC2,2020-12-23 06:09:50,26.8,34.1,522.8
1239,LINE1_PROC2,2020-12-23 06:09:51,27.1,33.7,519.4
1240,LINE1_PROC2,2020-12-23 06:09:53,26.7,34.3,523.4
1241,LINE1_PROC2,2020-12-23 06:09:54,26.5,33.7,519.6
1242,LINE1_PROC2,2020-12-23 06:09:56,26.2,34.3,520.3
1243,LINE1_PROC2,2020-12-23 06:09:57,27.1,33.5,521.2
1244,LINE1_PROC2,2020-12-23 06:09:58,26.5,33.8,523.5
1245,LINE1_PROC2,2020-12-23 06:10:00,26.5,34.4,520.0
1246,LINE1_PROC2,2020-12-23 06:10:01,26.8,33.7,520.1
1247,LINE1_PROC2,2020-12-23 06:10:03,26.5,33.6,518.9
1248,LINE1_PROC2,2020-12-23 06:10:04,26.5,33.6,516.7
1249,LINE1_PROC2,2020-12-23 06:10:06,23.7,33.3,519.5
1250,LINE1_PROC2,2020-12-23 06:10:07,24.3,32.7,517.4
1251,LINE1_PROC2,2020-12-23 06:10:08,27.1,33.8,522.9
1252,LINE1_PROC2,2020-12-23 06:10:10,26.9,34.0,521.6
1253,LINE1_PROC2,2020-12-23 06:10:12,26.8,34.2,520.8
1254,LINE1_PROC2,2020-12-23 06:10:13,26.9,33.8,517.9
1255,LINE1_PROC2,2020-12-23 06:10:15,26.0,34.4,523.1
1256,LINE1_PROC2,2020-12-23 06:10:16,27.0,33.8,520.8
1257,LINE1_PROC2,2020-12-23 06:10:18,26.2,33.8,519.8
1258,LINE1_PROC2,2020-12-23 06:10:19,27.2,34.2,520.8
1259,LINE1_PROC2,2020-12-23 06:10:20,26.1,34.4,523.2
1260,LINE1_PROC2,2020-12-23 06:10:22,26.6,33.9,519.1
1261,LINE1_PROC2,2020-12-23 06:10:23,27.0,33.6,519.1
1262,LINE1_PROC2,2020-12-23 06:10:24,27.2,33.6,519.0
1263,LINE1_PROC2,2020-12-23 06:10:26,26.2,34.1,521.4
1264,LINE1_PROC2,2020-12-23 06:10:27,26.5,34.5,522.4
1265,LINE1_PROC2,2020-12-23 06:10:29,26.0,34.5,521.3
1266,LINE1_PROC2,2020-12-23 06:10:30,25.9,33.7,519.1
1267,LINE1_PROC2,2020-12-23 06:10:32,25.9,33.5,521.5
1268,LINE1_PROC2,2020-12-23 06:10:33,26.6,34.2,519.3
1269,LINE1_PROC2,2020-12-23 06:10:34,26.1,34.5,519.5
1270,LINE1_PROC2,2020-12-23 06:10:36,27.0,33.9,519.9
1271,LINE1_PROC2,2020-12-23 06:10:37,26.0,33.8,520.7
1272,LINE1_PROC2,2020-12-23 06:10:39,26.1,33.9,519.9
1273,LINE1_PROC2,2020-12-23 06:10:40,26.4,34.4,521.5
1274,LINE1_PROC2,2020-12-23 06:10:41,26.7,34.3,521.5
1275,LINE1_PROC2,2020-12-23 06:10:43,26.0,34.4,520.6
1276,LINE1_PROC2,2020-12-23 06:10:44,26.7,34.0,520.0
1277,LINE1_PROC2,2020-12-23 06:10:46,27.2,34.4,521.6
1278,LINE1_PROC2,2020-12-23 06:10:47,26.0,34.3,516.4
1279,LINE1_PROC2,2020-12-23 06:10:49,26.5,33.5,519.0
1280,LINE1_PROC2,2020-12-23 06:10:50,26.0,34.4,519.5
1281,LINE1_PROC2,2020-12-23 06:10:51,25.9,33.9,518.8
1282,LINE1_PROC2,2020-12-23 06:10:53,26.2,34.2,522.1
1283,LINE1_PROC2,2020-12-23 06:10:54,27.2,33.0,523.4
1284,LINE1_PROC2,2020-12-23 06:10:56,27.1,33.0,520.2
1285,LINE1_PROC2,2020-12-23 06:10:57,26.3,32.6,522.7
1286,LINE1_PROC2,2020-12-23 06:10:58,27.3,33.0,518.6
1287,LINE1_PROC2,2020-12-23 06:11:00,26.2,32.8,522.0
1288,LINE1_PROC2,2020-12-23 06:11:01,26.1,33.4,520.6
1289,LINE1_PROC2,2020-12-23 06:11:03,26.9,34.1,518.5
1290,LINE1_PROC2,2020-12-23 06:11:04,26.2,33.8,521.1
1291,LINE1_PROC2,2020-12-23 06:11:06,26.7,34.0,520.7
1292,LINE1_PROC2,2020-12-23 06:11:07,27.3,34.0,521.5
1293,LINE1_PROC2,2020-12-23 06:11:08,26.8,34.2,520.5
1294,LINE1_PROC2,2020-12-23 06:11:10,26.7,34.0,523.2
1295,LINE1_PROC2,2020-12-23 06:11:11,26.5,34.1,520.2
1296,LINE1_PROC2,2020-12-23 06:11:12,26.4,33.9,519.6
1297,LINE1_PROC2,2020-12-23 06:11:14,26.7,34.4,522.9
1298,LINE1_PROC2,2020-12-23 06:11:15,27.2,33.6,520.0
1299,LINE1_PROC2,2020-12-23 06:11:17,26.4,33.9,522.4
1300,LINE1_PROC2,2020-12-23 06:11:18,26.1,33.8,520.5
1301,LINE1_PROC2,2020-12-23 06:11:20,26.0,33.7,521.2
1302,LINE1_PROC2,2020-12-23 06:11:21,26.8,33.9,521.0
1303,LINE1_PROC2,2020-12-23 06:11:23,26.2,35.3,522.7
1304,LINE1_PROC2,2020-12-23 06:11:24,27.0,35.1,518.1
1305,LINE1_PROC2,2020-12-23 06:11:26,26.2,33.9,522.3
1306,LINE1_PROC2,2020-12-23 06:11:27,26.1,33.6,516.9
1307,LINE1_PROC2,2020-12-23 06:11:29,25.7,34.0,519.8
1308,LINE1_PROC2,2020-12-23 06:11:30,26.9,33.8,517.8
1309,LINE1_PROC2,2020-12-23 06:11:32,27.1,34.5,516.2
1310,LINE1_PROC2,2020-12-23 06:11:33,26.0,33.8,517.1
1311,LINE1_PROC2,2020-12-23 06:11:35,27.2,34.1,521.9
1312,LINE1_PROC2,2020-12-23 06:11:36,26.7,34.3,517.9
1313,LINE1_PROC2,2020-12-23 06:11:37,27.0,33.7,522.4
1314,LINE1_PROC2,2020-12-23 06:11:39,26.1,33.7,518.5
1315,LINE1_PROC2,2020-12-23 06:11:40,26.1,34.8,523.0
1316,LINE1_PROC2,2020-12-23 06:11:42,26.9,34.6,519.3
1317,LINE1_PROC2,2020-12-23 06:11:43,26.0,34.2,520.2
1318,LINE1_PROC2,2020-12-23 06:11:44,26.1,34.1,521.9
1319,LINE1_PROC2,2020-12-23 06:11:46,27.0,33.5,521.0
1320,LINE1_PROC2,2020-12-23 06:11:47,26.9,34.2,518.5
1321,LINE1_PROC2,2020-12-23 06:11:49,26.4,33.6,518.8
1322,LINE1_PROC2,2020-12-23 06:11:50,26.6,34.5,520.7
1323,LINE1_PROC2,2020-12-23 06:11:52,26.7,34.1,519.7
1324,LINE1_PROC2,2020-12-23 06:11:53,25.8,33.9,523.5
1325,LINE1_PROC2,2020-12-23 06:11:54,27.0,34.0,521.2
1326,LINE1_PROC2,2020-12-23 06:11:56,26.9,33.7,522.2
1327,LINE1_PROC2,2020-12-23 06:11:57,25.9,33.4,521.8
1328,LINE1_PROC2,2020-12-23 06:11:59,26.3,33.5,519.7
1329,LINE1_PROC2,2020-12-23 06:12:00,26.9,33.5,523.1
1330,LINE1_PROC2,2020-12-23 06:12:01,26.4,32.6,518.3
1331,LINE1_PROC2,2020-12-23 06:12:03,26.7,33.4,520.5
1332,LINE1_PROC2,2020-12-23 06:12:04,26.9,33.4,518.4
1333,LINE1_PROC2,2020-12-23 06:12:06,26.4,33.3,520.7
1334,LINE1_PROC2,2020-12-23 06:12:07,25.9,33.3,519.3
1335,LINE1_PROC2,2020-12-23 06:12:09,26.5,33.8,519.6
1336,LINE1_PROC2,2020-12-23 06:12:10,26.5,34.5,521.3
1337,LINE1_PROC2,2020-12-23 06:12:11,27.1,32.6,518.1
1338,LINE1_PROC2,2020-12-23 06:12:13,26.4,32.6,520.6
1339,LINE1_PROC2,2020-12-23 06:12:14,26.2,34.1,523.9
1340,LINE1_PROC2,2020-12-23 06:12:16,25.9,33.6,520.4
1341,LINE1_PROC2,2020-12-23 06:12:17,25.9,34.3,517.4
1342,LINE1_PROC2,2020-12-23 06:12:18,26.6,33.6,518.4
1343,LINE1_PROC2,2020-12-23 06:12:20,26.3,33.3,521.8
1344,LINE1_PROC2,2020-12-23 06:12:21,26.0,33.4,520.4
1345,LINE1_PROC2,2020-12-23 06:12:23,27.1,33.7,521.5
1346,LINE1_PROC2,2020-12-23 06:12:24,26.8,34.0,517.0
1347,LINE1_PROC2,2020-12-23 06:12:25,26.8,34.5,522.6
1348,LINE1_PROC2,2020-12-23 06:12:27,26.4,33.5,518.6
1349,LINE1_PROC2,2020-12-23 06:12:28,27.0,34.1,522.6
1350,LINE1_PROC2,2020-12-23 06:12:30,27.0,34.5,519.2
1351,LINE1_PROC2,2020-12-23 06:12:31,26.7,34.0,523.1
1352,LINE1_PROC2,2020-12-23 06:12:32,26.1,33.9,519.4
1353,LINE1_PROC2,2020-12-23 06:12:34,27.2,34.5,518.5
1354,LINE1_PROC2,2020-12-23 06:12:35,27.1,33.8,517.2
1355,LINE1_PROC2,2020-12-23 06:12:37,27.1,33.9,522.9
1356,LINE1_PROC2,2020-12-23 06:12:38,26.3,34.1,520.1
1357,LINE1_PROC2,2020-12-23 06:12:40,26.6,34.4,521.3
1358,LINE1_PROC2,2020-12-23 06:12:41,26.0,33.5,519.2
1359,LINE1_PROC2,2020-12-23 06:12:42,26.5,34.4,522.2
1360,LINE1_PROC2,2020-12-23 06:12:44,26.0,33.8,521.7
1361,LINE1_PROC2,2020-12-23 06:12:45,26.5,34.0,523.2
1362,LINE1_PROC2,2020-12-23 06:12:47,27.1,33.6,521.0
1363,LINE1_PROC2,2020-12-23 06:12:48,27.2,33.6,519.4
1364,LINE1_PROC2,2020-12-23 06:12:49,26.5,33.6,519.6
1365,LINE1_PROC2,2020-12-23 06:12:51,25.7,34.6,522.8
1366,LINE1_PROC2,2020-12-23 06:12:52,26.6,35.4,518.3
1367,LINE1_PROC2,2020-12-23 06:12:54,26.3,34.8,523.3
1368,LINE1_PROC2,2020-12-23 06:12:55,26.7,35.3,520.8
1369,LINE1_PROC2,2020-12-23 06:12:57,25.9,34.3,518.5
1370,LINE1_PROC2,2020-12-23 06:12:58,26.2,34.0,516.5
1371,LINE1_PROC2,2020-12-23 06:12:59,25.9,34.3,518.7
1372,LINE1_PROC2,2020-12-23 06:13:01,26.9,33.6,517.8
1373,LINE1_PROC2,2020-12-23 06:13:03,26.2,33.7,520.1
1374,LINE1_PROC2,2020-12-23 06:13:04,26.0,33.9,519.0
1375,LINE1_PROC2,2020-12-23 06:13:05,26.0,34.2,519.1
1376,LINE1_PROC2,2020-12-23 06:13:07,26.9,34.2,521.5
1377,LINE1_PROC2,2020-12-23 06:13:08,26.8,33.6,521.4
1378,LINE1_PROC2,2020-12-23 06:13:10,26.7,34.4,519.7
1379,LINE1_PROC2,2020-12-23 06:13:11,26.3,33.5,518.9
1380,LINE1_PROC2,2020-12-23 06:13:12,25.9,33.6,520.9
1381,LINE1_PROC2,2020-12-23 06:13:14,27.0,33.6,523.0
1382,LINE1_PROC2,2020-12-23 06:13:15,26.4,33.9,520.9
1383,LINE1_PROC2,2020-12-23 06:13:17,27.0,33.6,520.9
1384,LINE1_PROC2,2020-12-23 06:13:18,27.3,34.1,521.3
1385,LINE1_PROC2,2020-12-23 06:13:19,26.3,33.6,524.3
1386,LINE1_PROC2,2020-12-23 06:13:21,26.0,33.5,519.6
1387,LINE1_PROC2,2020-12-23 06:13:22,25.8,34.3,519.2
1388,LINE1_PROC2,2020-12-23 06:13:24,26.4,33.7,520.2
1389,LINE1_PROC2,2020-12-23 06:13:25,26.7,33.7,521.7
1390,LINE1_PROC2,2020-12-23 06:13:27,27.1,34.0,518.7
1391,LINE1_PROC2,2020-12-23 06:13:28,27.9,34.5,521.3
1392,LINE1_PROC2,2020-12-23 06:13:29,28.6,34.8,520.9
1393,LINE1_PROC2,2020-12-23 06:13:31,26.8,33.7,522.1
1394,LINE1_PROC2,2020-12-23 06:13:32,27.1,33.9,523.2
1395,LINE1_PROC2,2020-12-23 06:13:34,26.7,33.5,519.7
1396,LINE1_PROC2,2020-12-23 06:13:35,26.9,34.1,523.0
1397,LINE1_PROC2,2020-12-23 06:13:36,25.9,34.3,523.1
1398,LINE1_PROC2,2020-12-23 06:13:38,26.4,34.4,518.2
1399,LINE1_PROC2,2020-12-23 06:13:39,26.1,33.5,519.7
1400,LINE1_PROC2,2020-12-23 06:13:41,27.1,33.7,521.8
1401,LINE1_PROC2,2020-12-23 06:13:42,26.8,33.4,524.1
1402,LINE1_PROC2,2020-12-23 06:13:44,26.3,32.7,518.8
1403,LINE1_PROC2,2020-12-23 06:13:45,26.5,34.3,519.4
1404,LINE1_PROC2,2020-12-23 06:13:46,26.6,34.4,519.3
1405,LINE1_PROC2,2020-12-23 06:13:48,26.9,32.7,518.4
1406,LINE1_PROC2,2020-12-23 06:13:49,26.8,33.0,520.8
1407,LINE1_PROC2,2020-12-23 06:13:51,27.0,33.9,521.0
1408,LINE1_PROC2,2020-12-23 06:13:52,26.8,34.0,520.8
1409,LINE1_PROC2,2020-12-23 06:13:54,27.1,34.1,519.4
1410,LINE1_PROC2,2020-12-23 06:13:55,26.5,33.9,518.1
1411,LINE1_PROC2,2020-12-23 06:13:56,26.9,34.4,522.8
1412,LINE1_PROC2,2020-12-23 06:13:58,26.0,34.4,517.6
1413,LINE1_PROC2,2020-12-23 06:14:01,26.1,33.8,519.7
1414,LINE1_PROC2,2020-12-23 06:14:03,26.0,34.5,523.2
1415,LINE1_PROC2,2020-12-23 06:14:04,26.6,33.9,520.4
1416,LINE1_PROC2,2020-12-23 06:14:06,26.8,34.1,519.8
1417,LINE1_PROC2,2020-12-23 06:14:07,26.2,33.6,516.7
1418,LINE1_PROC2,2020-12-23 06:14:09,26.7,34.1,522.5
1419,LINE1_PROC2,2020-12-23 06:14:10,27.1,33.7,520.2
1420,LINE1_PROC2,2020-12-23 06:14:12,25.8,33.9,518.9
1421,LINE1_PROC2,2020-12-23 06:14:13,27.0,34.3,520.7
1422,LINE1_PROC2,2020-12-23 06:14:14,26.7,34.0,524.5
1423,LINE1_PROC2,2020-12-23 06:14:16,27.2,34.4,518.3
1424,LINE1_PROC2,2020-12-23 06:14:17,26.2,34.0,524.8
1425,LINE1_PROC2,2020-12-23 06:14:18,25.9,34.2,523.3
1426,LINE1_PROC2,2020-12-23 06:14:20,26.8,34.5,523.3
1427,LINE1_PROC2,2020-12-23 06:14:21,26.9,33.6,519.4
1428,LINE1_PROC2,2020-12-23 06:14:23,27.0,33.6,520.7
1429,LINE1_PROC2,2020-12-23 06:14:24,26.3,34.1,519.9
1430,LINE1_PROC2,2020-12-23 06:14:26,26.1,33.8,519.3
1431,LINE1_PROC2,2020-12-23 06:14:27,26.3,34.1,522.1
1432,LINE1_PROC2,2020-12-23 06:14:28,26.6,34.0,518.5
1433,LINE1_PROC2,2020-12-23 06:14:30,27.0,33.6,518.1
1434,LINE1_PROC2,2020-12-23 06:14:31,26.2,34.1,522.4
1435,LINE1_PROC2,2020-12-23 06:14:33,26.4,34.2,517.5
1436,LINE1_PROC2,2020-12-23 06:14:35,26.0,33.8,518.0
1437,LINE1_PROC2,2020-12-23 06:14:36,26.3,33.9,520.3
1438,LINE1_PROC2,2020-12-23 06:14:38,26.1,33.8,522.4
1439,LINE1_PROC2,2020-12-23 06:14:40,27.1,33.1,523.5
1440,LINE1_PROC2,2020-12-23 06:14:42,26.9,33.1,518.1
1441,LINE1_PROC2,2020-12-23 06:14:43,26.1,33.8,518.9
1442,LINE1_PROC2,2020-12-23 06:14:46,24.1,33.5,518.9
1443,LINE1_PROC2,2020-12-23 06:14:47,24.6,33.5,521.3
1444,LINE1_PROC2,2020-12-23 06:14:49,26.6,34.5,519.3
1445,LINE1_PROC2,2020-12-23 06:14:50,26.2,34.4,520.4
1446,LINE1_PROC2,2020-12-23 06:14:51,27.3,33.7,520.6
1447,LINE1_PROC2,2020-12-23 06:14:53,26.9,34.0,521.3
1448,LINE1_PROC2,2020-12-23 06:14:54,26.4,33.8,522.5
1449,LINE1_PROC2,2020-12-23 06:14:56,27.0,33.8,522.4
1450,LINE1_PROC2,2020-12-23 06:14:57,27.2,32.8,517.3
1451,LINE1_PROC2,2020-12-23 06:15:00,26.1,32.9,517.2
1452,LINE1_PROC2,2020-12-23 06:15:01,27.3,32.6,518.7
1453,LINE1_PROC2,2020-12-23 06:15:03,25.9,33.0,522.5
1454,LINE1_PROC2,2020-12-23 06:15:04,29.1,34.3,522.1
1455,LINE1_PROC2,2020-12-23 06:15:06,28.7,33.8,516.1
1456,LINE1_PROC2,2020-12-23 06:15:07,27.1,32.7,519.5
1457,LINE1_PROC2,2020-12-23 06:15:08,27.1,33.3,521.3
1458,LINE1_PROC2,2020-12-23 06:15:10,26.9,33.3,520.2
1459,LINE1_PROC2,2020-12-23 06:15:11,27.0,33.2,521.1
1460,LINE1_PROC2,2020-12-23 06:15:13,26.4,32.9,520.4
1461,LINE1_PROC2,2020-12-23 06:15:14,26.2,33.5,523.5
1462,LINE1_PROC2,2020-12-23 06:15:16,26.2,32.8,519.3
1463,LINE1_PROC2,2020-12-23 06:15:17,27.0,33.4,522.3
1464,LINE1_PROC2,2020-12-23 06:15:18,26.0,33.5,524.3
1465,LINE1_PROC2,2020-12-23 06:15:20,26.5,34.4,520.5
1466,LINE1_PROC2,2020-12-23 06:15:21,26.7,34.2,523.6
1467,LINE1_PROC2,2020-12-23 06:15:23,26.1,34.3,520.8
1468,LINE1_PROC2,2020-12-23 06:15:24,26.0,34.1,522.1
1469,LINE1_PROC2,2020-12-23 06:15:25,26.6,33.5,518.7
1470,LINE1_PROC2,2020-12-23 06:15:27,27.2,33.6,522.1
1471,LINE1_PROC2,2020-12-23 06:15:28,27.2,34.1,517.1
1472,LINE1_PROC2,2020-12-23 06:15:30,26.5,33.1,518.1
1473,LINE1_PROC2,2020-12-23 06:15:31,26.4,32.8,519.5
1474,LINE1_PROC2,2020-12-23 06:15:33,26.3,33.1,518.4
1475,LINE1_PROC2,2020-12-23 06:15:34,27.1,32.9,516.8
1476,LINE1_PROC2,2020-12-23 06:15:35,27.0,33.3,520.9
1477,LINE1_PROC2,2020-12-23 06:15:37,26.5,32.7,520.7
1478,LINE1_PROC2,2020-12-23 06:15:38,27.0,33.1,523.2
1479,LINE1_PROC2,2020-12-23 06:15:40,26.8,33.5,522.2
1480,LINE1_PROC2,2020-12-23 06:15:41,26.7,33.0,521.4
1481,LINE1_PROC2,2020-12-23 06:15:42,26.1,33.2,519.5
1482,LINE1_PROC2,2020-12-23 06:15:44,27.1,33.3,518.2
1483,LINE1_PROC2,2020-12-23 06:15:45,26.9,32.9,519.8
1484,LINE1_PROC2,2020-12-23 06:15:47,27.1,32.5,521.3
1485,LINE1_PROC2,2020-12-23 06:15:48,26.4,32.9,516.6
1486,LINE1_PROC2,2020-12-23 06:15:49,27.2,32.9,521.2
1487,LINE1_PROC2,2020-12-23 06:15:51,26.7,33.0,517.8
1488,LINE1_PROC2,2020-12-23 06:15:52,26.2,32.6,521.0
1489,LINE1_PROC2,2020-12-23 06:15:54,26.6,32.5,519.9
1490,LINE1_PROC2,2020-12-23 06:15:55,26.6,34.5,519.5
1491,LINE1_PROC2,2020-12-23 06:15:56,27.1,34.1,520.6
1492,LINE1_PROC2,2020-12-23 06:15:59,26.8,34.0,523.2
1493,LINE1_PROC2,2020-12-23 06:16:00,25.4,33.5,519.0
1494,LINE1_PROC2,2020-12-23 06:16:02,25.4,32.5,520.9
